2147,jacksma01,Mark Jackson,2004,1296,91.5,5.859126711309494,legacy
2149,johnsav01,Avery Johnson,2004,1054,56.599999999999994,4.484520412096895,legacy
2155,malonka01,Karl Malone,2004,1476,234.6,8.726306382032472,legacy
2160,oaklech01,Charles Oakley,2004,1282,89.4,5.778328572440489,legacy
2165,pippesc01,Scottie Pippen,2004,1178,125.1,5.985987842304484,legacy
2166,polynol01,Olden Polynice,2004,1058,46.900000000000006,4.345400870221448,legacy
2167,ricegl01,Glen Rice,2004,1000,88.70000000000002,4.805941314029608,legacy
2198,hardati01,Tim Hardaway,2003,867,85.0,4.294264510516768,legacy
2205,jordami01,Michael Jordan,2003,1072,213.9,7.023049406722923,legacy
2206,kempsh01,Shawn Kemp,2003,1051,89.39999999999999,4.990828576372172,legacy
2210,longgr01,Grant Long,2003,1003,60.10000000000001,4.365774889901163,legacy
2216,masonan01,Anthony Mason,2003,882,88.5,4.400518984389351,legacy
2226,robinda01,David Robinson,2003,987,178.8,6.180520773938386,legacy
2236,stockjo01,John Stockton,2003,1504,207.6,8.396564081024998,legacy
2262,curryde01,Dell Curry,2002,1083,41.4,4.344013978959273,legacy
2264,ewingpa01,Patrick Ewing,2002,1183,126.5,6.025080550183325,legacy
2280,majerda01,Dan Majerle,2002,955,78.4,4.490327507949967,legacy
2287,newmajo01,Johnny Newman,2002,1159,50.1,4.740112762065929,legacy
2288,olajuha01,Hakeem Olajuwon,2002,1238,162.6,6.781084487191198,legacy
2291,portete01,Terry Porter,2002,1274,110.4,6.081764515823983,legacy
2295,richmmi01,Mitch Richmond,2002,976,79.3,4.576091645387334,legacy
2315,corbity01,Tyrone Corbin,2001,1065,56.5,4.520445625350179,legacy
2332,greenac01,A.C. Green,2001,1278,99.4,5.9221725401676455,legacy
2334,harpero01,Ron Harper,2001,1009,65.8,4.475993227354475,legacy
2335,hawkihe01,Hersey Hawkins,2001,983,90.7,4.77948284797008,legacy
2342,kerseje01,Jerome Kersey,2001,1153,69.6,5.026744837948605,legacy
2353,mullich01,Chris Mullin,2001,986,93.1,4.827505396287903,legacy
2357,perkisa01,Sam Perkins,2001,1286,105.3,6.0423586532671445,legacy
2364,schrede01,Detlef Schrempf,2001,1136,109.5,5.597136749186972,legacy
2372,thorpot01,Otis Thorpe,2001,1257,106.6,5.96396745784839,legacy
2381,barklch01,Charles Barkley,2000,1073,177.1,6.446930960718482,legacy
2388,cagemi01,Michael Cage,2000,1140,74.4,5.058017216981904,legacy
2395,cummite01,Terry Cummings,2000,1183,91.3,5.470749858356278,legacy
2398,ellisda01,Dale Ellis,2000,1209,84.6,5.453874410969019,legacy
2406,hornaje01,Jeff Hornacek,2000,1077,108.9,5.38655157632335,legacy
2427,rodmade01,Dennis Rodman,2000,911,89.8,4.519855083839455,legacy
2441,westma01,Mark West,2000,1090,41.9,4.375751647905311,legacy
2459,dumarjo01,Joe Dumars,1999,1018,86.2,4.827934910780002,legacy
2468,harpede01,Derek Harper,1999,1199,86.80000000000001,5.454429184223094,legacy
2473,johnsed03,Eddie Johnson,1999,1199,65.6,5.120570916506558,legacy
2479,mahorri01,Rick Mahorn,1999,1117,51.599999999999994,4.620553021016222,legacy
2493,schayda01,Danny Schayes,1999,1138,48.60000000000001,4.644899835618943,legacy
2507,wilkido01,Dominique Wilkins,1999,1074,117.7,5.514906993815076,legacy
2509,willihe01,Herb Williams,1999,1102,36.1,4.325322169190882,legacy
2523,chambto01,Tom Chambers,1998,1107,78.99999999999999,5.017958192538017,legacy
2527,drexlcl01,Clyde Drexler,1998,1086,135.6,5.837705866124272,legacy
2560,piercri01,Ricky Pierce,1998,969,72.10000000000001,4.4388422297606365,legacy
2575,willibu01,Buck Williams,1998,1307,120.1,6.347020468844387,legacy
2625,parisro01,Robert Parish,1997,1611,147.0,7.807006176237411,legacy
2633,scottby01,Byron Scott,1997,1073,75.30000000000001,4.843781408878785,legacy
2663,edwarja01,James Edwards,1996,1168,59.8,4.923550589160231,legacy
2677,johnsma02,Magic Johnson,1996,906,155.70000000000002,5.540604991450854,legacy
2710,aingeda01,Danny Ainge,1995,1042,71.5,4.678257146458342,legacy
2719,cartwbi01,Bill Cartwright,1995,963,72.8,4.429411405585042,legacy
2725,donalja01,James Donaldson,1995,957,62.1,4.240452923122622,legacy
2747,malonmo01,Moses Malone,1995,1329,167.1,7.162178048391055,legacy
2755,rollitr01,Tree Rollins,1995,1156,63.7,4.944058864425414,legacy
2768,aguirma01,Mark Aguirre,1994,923,68.00000000000001,4.217457276542682,legacy
2773,blackro01,Rolando Blackman,1994,980,75.8,4.534610104030155,legacy
2801,laimbbi01,Bill Laimbeer,1994,1068,105.6,5.303901442612832,legacy
2811,nancela01,Larry Nance,1994,920,109.5,4.860773310902024,legacy
2819,thomais01,Isiah Thomas,1994,979,80.8,4.609941170601379,legacy
2827,worthja01,James Worthy,1994,926,81.3,4.437133368167593,legacy
2838,cheekma01,Maurice Cheeks,1993,1101,103.40000000000002,5.381755852291446,legacy
2858,mchalke01,Kevin McHale,1993,971,113.1,5.091329939621438,legacy
2893,birdla01,Larry Bird,1992,897,145.89999999999998,5.355592752017862,legacy
2902,daviswa03,Walter Davis,1992,1033,76.9,4.732614942425879,legacy
2956,dantlad01,Adrian Dantley,1991,955,134.4,5.372217806433044,legacy
2960,englial01,Alex English,1991,1193,100.7,5.652872781379357,legacy
2984,sikmaja01,Jack Sikma,1991,1107,112.4,5.543942931701476,legacy
2988,theusre01,Reggie Theus,1991,1026,66.89999999999999,4.551271134994246,legacy
3019,johnsde01,Dennis Johnson,1990,1100,82.7,5.052362954139507,legacy
3024,jonesca01,Caldwell Jones,1990,1068,44.3,4.338547635599779,legacy
3059,abdulka01,Kareem Abdul-Jabbar,1989,1560,273.3,9.622119837660405,legacy
3113,adamsal01,Alvan Adams,1988,988,73.4,4.5240886955161805,legacy
3128,gilmoar01,Artis Gilmore,1988,909,107.5,4.791778387713747,legacy
3178,ervinju01,Julius Erving,1987,836,106.1,4.52086798499599,legacy
3260,mcadobo01,Bob McAdoo,1986,852,89.0,4.306122745840809,legacy
3328,architi01,Tiny Archibald,1984,876,83.4,4.299753996832436,legacy
3333,brownfr01,Fred Brown,1984,963,63.2,4.278234669702872,legacy
3344,hayesel01,Elvin Hayes,1984,1303,120.79999999999998,6.344412192967009,legacy
3355,laniebo01,Bob Lanier,1984,959,117.2,5.11499200685391,legacy
3405,laceysa01,Sam Lacey,1983,1002,50.8,4.215915210760115,legacy
3412,murphca01,Calvin Murphy,1983,1002,84.1,4.740324659579012,legacy
3426,smithra01,Randy Smith,1983,976,60.00000000000001,4.272160736887531,legacy
3542,unselwe01,Wes Unseld,1981,984,110.2,5.0899896765072015,legacy
3572,fraziwa01,Walt Frazier,1980,825,113.7,4.603066233506979,legacy
3590,monroea01,Earl Monroe,1980,926,77.6,4.378880478317287,legacy
3596,silaspa01,Paul Silas,1980,1254,80.0,5.534857572089656,legacy
3626,goodrga01,Gail Goodrich,1979,1031,76.60000000000001,4.721092258492101,legacy
3635,hudsolo01,Lou Hudson,1979,890,80.9,4.3081269757433525,legacy
3652,snydedi01,Dick Snyder,1979,964,58.2,4.2029193880554505,legacy
3681,havlijo01,John Havlicek,1978,1270,131.7,6.403588629846394,legacy
3765,thurmna01,Nate Thurmond,1977,964,78.0,4.514747115997776,legacy
3768,vanardi01,Dick Van Arsdale,1977,921,75.10000000000001,4.322486915568284,legacy
3789,ellisle01,Leroy Ellis,1976,1048,46.3,4.301911106738285,legacy
3812,nelsodo01,Don Nelson,1976,1053,74.60000000000001,4.7646258526223235,legacy
3834,bellawa01,Walt Bellamy,1975,1043,130.3,5.607717782316079,legacy
3873,walkech01,Chet Walker,1975,1032,117.5,5.368642979166473,legacy
3877,wilkele01,Lenny Wilkens,1975,1077,95.6,5.177170180311784,legacy
3878,barnedi01,Dick Barnett,1974,971,68.8,4.39378290139783,legacy
3896,lucasje01,Jerry Lucas,1974,829,98.4,4.375833724590386,legacy
3908,roberos01,Oscar Robertson,1974,1040,189.1,6.523498363101481,legacy
3913,westje01,Jerry West,1974,932,162.6,5.737993710273994,legacy
3916,chambwi01,Wilt Chamberlain,1973,1045,247.2,7.455536306320465,legacy
3923,greenjo01,Johnny Green,1973,1057,58.2,4.520067444473651,legacy
3925,greerha01,Hal Greer,1973,1122,102.7,5.442445755139363,legacy
3953,bayloel01,Elgin Baylor,1972,846,104.1,4.523626913142111,legacy
4017,howelba01,Bailey Howell,1971,950,114.7,5.045159551977301,legacy
4047,cousybo01,Bob Cousy,1970,924,91.0,4.5833732017704465,legacy
4079,jonessa01,Sam Jones,1969,871,92.4,4.424844402465666,legacy
4090,russebi01,Bill Russell,1969,963,163.4,5.856591002322503,legacy
4174,pettibo01,Bob Pettit,1965,792,136.09999999999997,4.844662060896956,legacy
4190,schaydo01,Dolph Schayes,1964,996,142.3,5.638228451313965,legacy
